05B4,頑
05B5,筋
05B6,遣
05B7,溝
05B8,侍
05B9,床
05BA,巣
05BB,適
05BC,福
05BD,労
05BE,諸
05BF,笑
05C0,奴
05C1,粉
05C2,噛
05C3,芸
05C4,額
05C5,魚
05C6,甲
05C7,雑
05C8,縄
05C9,斐
05CA,稼
05CB,欠
05CC,誇
05CD,芝
05CE,星
05CF,静
05D0,舌
05D1,善
05D2,揃
05D3,餌
05D4,潜
05D5,串
05D6,識
05D7,真
05D8,塗
05D9,納
05DA,婆
05DB,倍
05DC,版
05DD,品
05DE,可
05DF,含
05E0,認
05E1,孤
05E2,轟
05E3,式
05E4,筒
05E5,独
05E6,児
05E7,禁
05E8,夕
05E9,瞬
05EA,慌
05EB,酌
05EC,乏
05ED,量
05EE,域
05EF,益
05F0,戒
05F1,眼
05F2,憩
05F3,罪
05F4,釈
05F5,西
05F6,注
05F7,帝
05F8,吐
05F9,唐
05FA,左
05FB,音
05FC,悔
05FD,絵
05FE,学
05FF,鎌
0600,慣
0601,希
0602,戯
0603,朽
0604,鏡
0605,駆
0606,繰
0607,群
0608,恵
0609,座
060A,塞
060B,策
060C,撮
060D,紙
060E,示
060F,写
0610,社
0611,習
0612,詳
0613,誠
0614,逝
0615,赤
0616,浅
0617,胆
0618,挑
0619,跳
061A,低
061B,等
061C,敏
061D,並
061E,魅
061F,予
0620,葉
0621,絡
0622,涙
0623,弄
0624,鳴
0625,勇
0626,横
0627,機
0628,互
0629,交
062A,至
062B,節
062C,浮
062D,翼
062E,区
062F,扱
0630,吉
0631,砂
0632,巨
0633,呉
0634,公
0635,莫
0636,蟲
0637,贈
0638,接
0639,壷
063A,到
063B,彼
063C,研
063D,賃
063E,拍
063F,評
0640,飽
0641,黄
0642,讐
0643,泉
0644,揺
0645,甦
0646,祭
0647,項
0648,録
0649,覧
064A,午
064B,端
064C,臆
064D,価
064E,災
064F,閲
0650,換
0651,緊
0652,登
0653,投
0654,枚
0655,股
0656,猫
0657,画
0658,周
0659,球
065A,改
065B,盛
065C,繁
065D,■65D
065E,■65E
065F,■65F
0660,■660
0661,■661
0662,■662
0663,■663
0664,■664
0665,■665
0666,■666
0667,■667
0668,■668
0669,■669
066A,■66A
066B,■66B
066C,■66C
066D,■66D
066E,■66E
066F,■66F
0670,■670
0671,■671
0672,■672
0673,■673
0674,■674
0675,■675
0676,■676
0677,■677
0678,■678
0679,■679
067A,■67A
067B,■67B
067C,■67C
067D,■67D
067E,■67E
067F,■67F
0680,■680
0681,■681
0682,■682
0683,■683
0684,■684
0685,■685
0686,■686
0687,■687
0688,■688
0689,■689
068A,■68A
068B,■68B
068C,■68C
068D,■68D
068E,■68E
068F,■68F
0690,■690
0691,■691
0692,■692
0693,■693
0694,■694
0695,■695
0696,■696
0697,■697
0698,■698
0699,■699
069A,■69A
069B,■69B
069C,■69C
069D,■69D
069E,■69E
069F,■69F
06A0,■6A0
06A1,■6A1
06A2,■6A2
06A3,■6A3
06A4,■6A4
06A5,■6A5
06A6,■6A6
06A7,■6A7
06A8,■6A8
06A9,■6A9
06AA,■6AA
06AB,■6AB
06AC,■6AC
06AD,■6AD
06AE,■6AE
06AF,■6AF
06B0,■6B0
06B1,■6B1
06B2,■6B2
06B3,■6B3
06B4,■6B4
06B5,■6B5
06B6,■6B6
06B7,■6B7
06B8,■6B8
06B9,■6B9
06BA,■6BA
06BB,■6BB
06BC,■6BC
06BD,■6BD
06BE,■6BE
06BF,■6BF
06C0,■6C0
06C1,■6C1
06C2,■6C2
06C3,■6C3
06C4,■6C4
06C5,■6C5
06C6,■6C6
06C7,■6C7
06C8,■6C8
06C9,■6C9
06CA,■6CA
06CB,■6CB
06CC,■6CC
06CD,■6CD
06CE,■6CE
06CF,■6CF
06D0,■6D0
06D1,■6D1
06D2,■6D2
06D3,■6D3
06D4,■6D4
06D5,■6D5
06D6,■6D6
06D7,■6D7
06D8,■6D8
06D9,■6D9
06DA,■6DA
06DB,■6DB
06DC,■6DC
06DD,■6DD
06DE,■6DE
06DF,■6DF
06E0,■6E0
06E1,■6E1
06E2,■6E2
06E3,■6E3
06E4,■6E4
06E5,■6E5
06E6,■6E6
06E7,■6E7
06E8,■6E8
06E9,■6E9
06EA,■6EA
06EB,■6EB
06EC,■6EC
06ED,■6ED
06EE,■6EE
06EF,■6EF
06F0,■6F0
06F1,■6F1
06F2,■6F2
06F3,■6F3
06F4,■6F4
06F5,■6F5
06F6,■6F6
06F7,■6F7
06F8,■6F8
06F9,■6F9
06FA,■6FA
06FB,■6FB
06FC,■6FC
06FD,■6FD
06FE,■6FE
06FF,■6FF
REM, VOICE COMMANDS
1300,[SEQ]
1301,[SEQ]
1302,[SEQ]
1303,[SEQ]
1304,[SEQ]
1305,[SEQ]
1306,[SEQ]
1307,[SEQ]
1308,[SEQ]
1309,[SEQ]
130A,[SEQ]
130B,[SEQ]
130C,[SEQ]
130D,[SEQ]
130E,[SEQ]
130F,[SEQ]
130000,[SE_犬夜叉_撃技１]
130100,[SE_犬夜叉_攻撃２]
130200,[SE_犬夜叉_攻撃３]
130300,[SE_犬夜叉_攻撃４]
130400,[SE_犬夜叉_04]
130500,[SE_犬夜叉_05]
130600,[SE_犬夜叉_06]
130700,[SE_犬夜叉_07]
130800,[SE_犬夜叉_08]
130900,[SE_犬夜叉_ターン開始３]
130A00,[SE_犬夜叉_ターン開始４]
130B00,[SE_犬夜叉_0B]
130C00,[SE_犬夜叉_0C]
130D00,[SE_犬夜叉_0D]
130E00,[SE_犬夜叉_0E]
130F00,[SE_犬夜叉_0F]

130001,[SE_かごめ_撃技１]
130101,[SE_かごめ_攻撃２]
130201,[SE_かごめ_攻撃３]
130301,[SE_かごめ_攻撃４]
130401,[SE_かごめ_04]
130501,[SE_かごめ_05]
130601,[SE_かごめ_06]
130701,[SE_かごめ_07]
130801,[SE_かごめ_08]
130901,[SE_かごめ_0B]
130A01,[SE_かごめ_0A]
130B01,[SE_かごめ_0B]
130C01,[SE_かごめ_0C]
